round_number,round_match_number,home_player,home_team_name,away_player,away_team_name,home_player_points,away_player_points
12,3,Player 023,Team 011,Player 030,Team 006,3,1
12,3,Player 023,Team 011,Player 102,Team 006,3,1
12,4,Player 017,Team 004,Player 100,Team 001,0,3
12,4,Player 017,Team 004,Player 076,Team 001,2,3
12,4,Player 017,Team 004,Player 007,Team 001,0,3
12,4,Player 017,Team 004,Player 101,Team 001,3,1
12,4,Player 004,Team 004,Player 100,Team 001,0,3
12,4,Player 004,Team 004,Player 076,Team 001,1,3
12,4,Player 004,Team 004,Player 007,Team 001,0,3
12,4,Player 004,Team 004,Player 101,Team 001,3,0
12,4,Player 018,Team 004,Player 100,Team 001,0,3
12,4,Player 018,Team 004,Player 076,Team 001,3,2
12,4,Player 018,Team 004,Player 007,Team 001,0,3
12,4,Player 018,Team 004,Player 101,Team 001,3,2
12,4,Player 009,Team 004,Player 100,Team 001,1,3
12,4,Player 009,Team 004,Player 076,Team 001,3,2
12,4,Player 009,Team 004,Player 101,Team 001,3,0
12,4,Player 075,Team 004,Player 007,Team 001,0,3
12,5,Player 014,Team 007,Player 025,Team 012,3,1
12,5,Player 014,Team 007,Player 028,Team 012,3,1
12,5,Player 014,Team 007,Player 039,Team 012,3,0
12,5,Player 014,Team 007,Player 083,Team 012,3,0
12,5,Player 116,Team 007,Player 025,Team 012,3,1
12,5,Player 116,Team 007,Player 028,Team 012,2,3
12,5,Player 116,Team 007,Player 039,Team 012,3,1
12,5,Player 116,Team 007,Player 083,Team 012,3,1
12,5,Player 049,Team 007,Player 025,Team 012,0,3
12,5,Player 049,Team 007,Player 028,Team 012,0,3
12,5,Player 049,Team 007,Player 039,Team 012,0,3
12,5,Player 049,Team 007,Player 083,Team 012,1,3
12,5,Player 098,Team 007,Player 083,Team 012,1,3
12,5,Player 026,Team 007,Player 025,Team 012,1,3
12,5,Player 026,Team 007,Player 028,Team 012,3,1
12,5,Player 026,Team 007,Player 039,Team 012,3,0
12,6,Player 071,Team 014,Player 035,Team 008,3,0
12,6,Player 071,Team 014,Player 077,Team 008,3,1
12,6,Player 071,Team 014,Player 036,Team 008,3,0
12,6,Player 071,Team 014,Player 016,Team 008,3,0
12,6,Player 096,Team 014,Player 077,Team 008,3,1
12,6,Player 096,Team 014,Player 036,Team 008,3,1
12,6,Player 096,Team 014,Player 016,Team 008,0,3
12,6,Player 096,Team 014,Player 060,Team 008,3,2
12,6,Player 084,Team 014,Player 036,Team 008,0,3
12,6,Player 084,Team 014,Player 016,Team 008,2,3
12,6,Player 042,Team 014,Player 035,Team 008,3,1
12,6,Player 042,Team 014,Player 077,Team 008,1,3
12,6,Player 042,Team 014,Player 036,Team 008,2,3
12,6,Player 042,Team 014,Player 016,Team 008,0,3
12,6,Player 044,Team 014,Player 077,Team 008,0,3
12,6,Player 044,Team 014,Player 060,Team 008,2,3
12,7,Player 008,Team 003,Player 051,Team 013,3,0
12,7,Player 008,Team 003,Player 106,Team 013,3,0
12,7,Player 008,Team 003,Player 029,Team 013,3,1
12,7,Player 008,Team 003,(játék nélkül),Team 013,3,0
12,7,Player 067,Team 003,Player 051,Team 013,3,0
12,7,Player 067,Team 003,Player 106,Team 013,3,0
12,7,Player 067,Team 003,Player 029,Team 013,3,0
12,7,Player 067,Team 003,(játék nélkül),Team 013,3,0
12,7,Player 003,Team 003,Player 051,Team 013,3,2
12,7,Player 003,Team 003,Player 106,Team 013,3,2
12,7,Player 003,Team 003,Player 029,Team 013,0,3
12,7,Player 003,Team 003,(játék nélkül),Team 013,3,0
12,7,Player 125,Team 003,Player 051,Team 013,3,1
12,7,Player 125,Team 003,Player 106,Team 013,3,0
12,7,Player 125,Team 003,Player 029,Team 013,3,2
12,7,Player 125,Team 003,(játék nélkül),Team 013,3,0
12,8,Player 086,Team 016,Player 040,Team 005,1,3
12,8,Player 086,Team 016,Player 061,Team 005,3,2
12,8,Player 086,Team 016,Player 006,Team 005,0,3
12,8,Player 086,Team 016,Player 012,Team 005,0,3
12,8,Player 059,Team 016,Player 040,Team 005,0,3
12,8,Player 059,Team 016,Player 061,Team 005,3,2
12,8,Player 059,Team 016,Player 006,Team 005,0,3
12,8,Player 059,Team 016,Player 012,Team 005,1,3
12,8,Player 085,Team 016,Player 040,Team 005,2,3
12,8,Player 085,Team 016,Player 061,Team 005,3,2
12,8,Player 085,Team 016,Player 006,Team 005,1,3
12,8,Player 085,Team 016,Player 012,Team 005,1,3
12,8,Player 057,Team 016,Player 040,Team 005,1,3
12,8,Player 057,Team 016,Player 061,Team 005,3,2
12,8,Player 057,Team 016,Player 006,Team 005,1,3
12,8,Player 057,Team 016,Player 012,Team 005,1,3
13,1,Player 037,Team 008,Player 020,Team 010,3,1
13,1,Player 037,Team 008,Player 063,Team 010,3,0
13,1,Player 037,Team 008,Player 089,Team 010,2,3
13,1,Player 037,Team 008,Player 064,Team 010,3,1
13,1,Player 108,Team 008,Player 063,Team 010,3,0
13,1,Player 036,Team 008,Player 020,Team 010,3,2
13,1,Player 036,Team 008,Player 063,Team 010,3,0
13,1,Player 036,Team 008,Player 089,Team 010,1,3
13,1,Player 036,Team 008,Player 064,Team 010,3,0
13,1,Player 016,Team 008,Player 020,Team 010,3,0
13,1,Player 016,Team 008,Player 063,Team 010,3,0
13,1,Player 016,Team 008,Player 089,Team 010,3,1
13,1,Player 016,Team 008,Player 064,Team 010,3,0
13,1,Player 060,Team 008,Player 020,Team 010,3,1
13,1,Player 060,Team 008,Player 089,Team 010,3,0
13,1,Player 060,Team 008,Player 064,Team 010,3,1
13,2,Player 046,Team 015,Player 074,Team 002,3,2
13,2,Player 046,Team 015,Player 041,Team 002,3,0
13,2,Player 046,Team 015,Player 078,Team 002,3,2
13,2,Player 046,Team 015,Player 002,Team 002,1,3
13,2,Player 056,Team 015,Player 074,Team 002,3,1
13,2,Player 056,Team 015,Player 041,Team 002,2,3
13,2,Player 056,Team 015,Player 078,Team 002,3,0
13,2,Player 056,Team 015,Player 002,Team 002,0,3
13,2,Player 047,Team 015,Player 074,Team 002,2,3
13,2,Player 047,Team 015,Player 041,Team 002,3,2
13,2,Player 047,Team 015,Player 078,Team 002,3,0
13,2,Player 047,Team 015,Player 002,Team 002,1,3
13,2,Player 112,Team 015,Player 074,Team 002,2,3
13,2,Player 112,Team 015,Player 041,Team 002,1,3
13,2,Player 112,Team 015,Player 078,Team 002,3,1
13,2,Player 112,Team 015,Player 002,Team 002,0,3
13,3,Player 028,Team 012,Player 017,Team 004,3,1
13,3,Player 028,Team 012,Player 018,Team 004,3,0
13,3,Player 028,Team 012,Player 004,Team 004,3,2
13,3,Player 028,Team 012,Player 009,Team 004,3,0
13,3,Player 083,Team 012,Player 017,Team 004,0,3
13,3,Player 083,Team 012,Player 018,Team 004,3,0
13,3,Player 083,Team 012,Player 004,Team 004,0,3
13,3,Player 083,Team 012,Player 009,Team 004,0,3
13,3,Player 039,Team 012,Player 017,Team 004,3,1
13,3,Player 039,Team 012,Player 018,Team 004,3,2
13,3,Player 039,Team 012,Player 004,Team 004,0,3
13,3,Player 039,Team 012,Player 009,Team 004,3,2
13,3,Player 025,Team 012,Player 017,Team 004,3,2
13,3,Player 025,Team 012,Player 018,Team 004,3,0
13,3,Player 025,Team 012,Player 004,Team 004,1,3
13,3,Player 025,Team 012,Player 009,Team 004,0,3
13,4,Player 073,Team 006,Player 014,Team 007,3,2
13,4,Player 073,Team 006,Player 034,Team 007,1,3
13,4,Player 073,Team 006,Player 088,Team 007,3,0
13,4,Player 073,Team 006,Player 093,Team 007,3,0
13,4,Player 032,Team 006,Player 014,Team 007,0,3
13,4,Player 032,Team 006,Player 034,Team 007,3,2
13,4,Player 032,Team 006,Player 088,Team 007,3,0
13,4,Player 032,Team 006,Player 093,Team 007,3,1
13,4,Player 102,Team 006,Player 014,Team 007,1,3
13,4,Player 102,Team 006,Player 034,Team 007,2,3
13,4,Player 102,Team 006,Player 088,Team 007,3,0
13,4,Player 102,Team 006,Player 093,Team 007,3,1
13,4,Player 094,Team 006,Player 014,Team 007,0,3
13,4,Player 094,Team 006,Player 093,Team 007,3,0
13,4,Player 030,Team 006,Player 034,Team 007,0,3
13,4,Player 030,Team 006,Player 088,Team 007,0,3
13,5,Player 007,Team 001,Player 071,Team 014,1,3
13,5,Player 007,Team 001,Player 070,Team 014,3,0
13,5,Player 007,Team 001,Player 044,Team 014,3,0
13,5,Player 007,Team 001,Player 043,Team 014,3,0
13,5,Player 001,Team 001,Player 071,Team 014,3,0
13,5,Player 001,Team 001,Player 070,Team 014,3,0
13,5,Player 001,Team 001,Player 044,Team 014,3,0
13,5,Player 001,Team 001,Player 043,Team 014,3,0
13,5,Player 101,Team 001,Player 071,Team 014,0,3
13,5,Player 101,Team 001,Player 070,Team 014,3,2
13,5,Player 101,Team 001,Player 044,Team 014,3,0
13,5,Player 101,Team 001,Player 043,Team 014,3,1
13,5,Player 050,Team 001,Player 043,Team 014,3,0
13,5,Player 069,Team 001,Player 071,Team 014,3,1
13,5,Player 069,Team 001,Player 070,Team 014,3,0
13,5,Player 069,Team 001,Player 044,Team 014,3,0
13,6,Player 046,Team 015,(játék nélkül),Team 013,3,0
13,6,Player 046,Team 015,(játék nélkül),Team 013,3,0
13,6,Player 046,Team 015,(játék nélkül),Team 013,3,0
13,6,Player 046,Team 015,(játék nélkül),Team 013,3,0
13,6,Player 056,Team 015,(játék nélkül),Team 013,3,0
13,6,Player 056,Team 015,(játék nélkül),Team 013,3,0
13,6,Player 056,Team 015,(játék nélkül),Team 013,3,0
13,6,Player 056,Team 015,(játék nélkül),Team 013,3,0
13,6,Player 047,Team 015,(játék nélkül),Team 013,3,0
13,6,Player 047,Team 015,(játék nélkül),Team 013,3,0
13,6,Player 047,Team 015,(játék nélkül),Team 013,3,0
13,6,Player 047,Team 015,(játék nélkül),Team 013,3,0
13,6,Player 112,Team 015,(játék nélkül),Team 013,3,0
13,6,Player 112,Team 015,(játék nélkül),Team 013,3,0
13,6,Player 112,Team 015,(játék nélkül),Team 013,3,0
13,6,Player 112,Team 015,(játék nélkül),Team 013,3,0
13,7,Player 029,Team 009,Player 008,Team 003,1,3
13,7,Player 029,Team 009,Player 067,Team 003,0,3
13,7,Player 029,Team 009,Player 125,Team 003,0,3
13,7,Player 029,Team 009,Player 005,Team 003,1,3
13,7,Player 081,Team 009,Player 008,Team 003,0,3
13,7,Player 081,Team 009,Player 067,Team 003,0,3
13,7,Player 081,Team 009,Player 125,Team 003,1,3
13,7,Player 081,Team 009,Player 005,Team 003,0,3
13,7,Player 080,Team 009,Player 008,Team 003,1,3
13,7,Player 080,Team 009,Player 067,Team 003,0,3
13,7,Player 080,Team 009,Player 125,Team 003,1,3
13,7,Player 080,Team 009,Player 005,Team 003,1,3
13,7,Player 068,Team 009,Player 008,Team 003,3,0
13,7,Player 068,Team 009,Player 067,Team 003,3,1
13,7,Player 068,Team 009,Player 125,Team 003,3,0
13,7,Player 068,Team 009,Player 005,Team 003,3,0
13,8,Player 040,Team 005,Player 023,Team 011,3,2
13,8,Player 040,Team 005,Player 022,Team 011,0,3
13,8,Player 040,Team 005,Player 072,Team 011,1,3
13,8,Player 040,Team 005,Player 021,Team 011,2,3
13,8,Player 104,Team 005,Player 023,Team 011,0,3
13,8,Player 104,Team 005,Player 022,Team 011,0,3
13,8,Player 104,Team 005,Player 072,Team 011,0,3
13,8,Player 104,Team 005,Player 021,Team 011,0,3
13,8,Player 012,Team 005,Player 023,Team 011,2,3
13,8,Player 012,Team 005,Player 022,Team 011,3,1
13,8,Player 012,Team 005,Player 072,Team 011,3,2
13,8,Player 012,Team 005,Player 021,Team 011,3,0
13,8,Player 006,Team 005,Player 023,Team 011,3,0
13,8,Player 006,Team 005,Player 022,Team 011,3,0
13,8,Player 006,Team 005,Player 072,Team 011,3,1
13,8,Player 006,Team 005,Player 021,Team 011,3,1
13,9,(játék nélkül),Team 013,Player 085,Team 016,0,3
13,9,(játék nélkül),Team 013,Player 087,Team 016,0,3
13,9,(játék nélkül),Team 013,Player 086,Team 016,0,3
13,9,(játék nélkül),Team 013,Player 059,Team 016,0,3
13,9,(játék nélkül),Team 013,Player 085,Team 016,0,3
13,9,(játék nélkül),Team 013,Player 087,Team 016,0,3
13,9,(játék nélkül),Team 013,Player 086,Team 016,0,3
13,9,(játék nélkül),Team 013,Player 059,Team 016,0,3
13,9,(játék nélkül),Team 013,Player 085,Team 016,0,3
13,9,(játék nélkül),Team 013,Player 087,Team 016,0,3
13,9,(játék nélkül),Team 013,Player 086,Team 016,0,3
13,9,(játék nélkül),Team 013,Player 059,Team 016,0,3
13,9,(játék nélkül),Team 013,Player 085,Team 016,0,3
13,9,(játék nélkül),Team 013,Player 087,Team 016,0,3
13,9,(játék nélkül),Team 013,Player 086,Team 016,0,3
13,9,(játék nélkül),Team 013,Player 059,Team 016,0,3
14,1,Player 103,Team 010,Player 100,Team 001,0,3
14,1,Player 103,Team 010,Player 101,Team 001,1,3
14,1,Player 103,Team 010,Player 107,Team 001,2,3
14,1,Player 103,Team 010,Player 076,Team 001,0,3
14,1,Player 020,Team 010,Player 100,Team 001,0,3
14,1,Player 020,Team 010,Player 101,Team 001,1,3
14,1,Player 020,Team 010,Player 107,Team 001,1,3
14,1,Player 020,Team 010,Player 076,Team 001,0,3
14,1,Player 064,Team 010,Player 100,Team 001,1,3
14,1,Player 064,Team 010,Player 101,Team 001,0,3
14,1,Player 064,Team 010,Player 107,Team 001,3,0
14,1,Player 064,Team 010,Player 076,Team 001,0,3
14,1,Player 089,Team 010,Player 100,Team 001,0,3
14,1,Player 089,Team 010,Player 101,Team 001,3,1
14,1,Player 089,Team 010,Player 107,Team 001,3,0
14,1,Player 089,Team 010,Player 076,Team 001,3,1
14,2,Player 008,Team 003,Player 041,Team 002,3,0
14,2,Player 008,Team 003,Player 002,Team 002,2,3
14,2,Player 008,Team 003,Player 078,Team 002,3,0
14,2,Player 008,Team 003,Player 054,Team 002,3,0
14,2,Player 067,Team 003,Player 041,Team 002,3,0
14,2,Player 067,Team 003,Player 002,Team 002,3,1
14,2,Player 067,Team 003,Player 078,Team 002,3,0
14,2,Player 067,Team 003,Player 054,Team 002,3,0
14,2,Player 005,Team 003,Player 041,Team 002,3,0
14,2,Player 005,Team 003,Player 002,Team 002,0,3
14,2,Player 005,Team 003,Player 078,Team 002,3,1
14,2,Player 005,Team 003,Player 054,Team 002,3,0
14,2,Player 003,Team 003,Player 041,Team 002,3,2
14,2,Player 003,Team 003,Player 002,Team 002,1,3
14,2,Player 003,Team 003,Player 078,Team 002,3,1
14,2,Player 003,Team 003,Player 054,Team 002,3,0
14,3,Player 082,Team 011,Player 052,Team 013,3,2
14,3,Player 082,Team 011,Player 051,Team 013,3,2
14,3,Player 082,Team 011,Player 029,Team 013,0,3
14,3,Player 082,Team 011,(játék nélkül),Team 013,3,0
14,3,Player 033,Team 011,Player 052,Team 013,3,0
14,3,Player 033,Team 011,Player 051,Team 013,3,1
14,3,Player 033,Team 011,Player 029,Team 013,1,3
14,3,Player 033,Team 011,(játék nélkül),Team 013,3,0
14,3,Player 072,Team 011,Player 052,Team 013,3,1
14,3,Player 072,Team 011,Player 051,Team 013,3,0
14,3,Player 072,Team 011,Player 029,Team 013,3,0
14,3,Player 072,Team 011,(játék nélkül),Team 013,3,0
14,3,Player 023,Team 011,Player 052,Team 013,2,3
14,3,Player 023,Team 011,Player 051,Team 013,3,0
14,3,Player 023,Team 011,Player 029,Team 013,2,3
14,3,Player 023,Team 011,(játék nélkül),Team 013,3,0
14,4,Player 009,Team 004,Player 010,Team 006,1,3
14,4,Player 009,Team 004,Player 032,Team 006,3,0
14,4,Player 009,Team 004,Player 102,Team 006,3,0
14,4,Player 009,Team 004,Player 073,Team 006,2,3
14,4,Player 004,Team 004,Player 010,Team 006,3,1
14,4,Player 004,Team 004,Player 032,Team 006,0,3
14,4,Player 004,Team 004,Player 102,Team 006,3,0
14,4,Player 004,Team 004,Player 073,Team 006,3,0
14,4,Player 018,Team 004,Player 010,Team 006,1,3
14,4,Player 018,Team 004,Player 032,Team 006,0,3
14,4,Player 018,Team 004,Player 102,Team 006,3,1
14,4,Player 018,Team 004,Player 073,Team 006,3,1
14,4,Player 017,Team 004,Player 010,Team 006,1,3
14,4,Player 017,Team 004,Player 032,Team 006,3,0
14,4,Player 017,Team 004,Player 102,Team 006,3,2
14,4,Player 017,Team 004,Player 073,Team 006,2,3
14,5,Player 019,Team 009,(játék nélkül),Team 013,3,0
14,5,Player 019,Team 009,(játék nélkül),Team 013,3,0
14,5,Player 019,Team 009,(játék nélkül),Team 013,3,0
14,5,Player 019,Team 009,(játék nélkül),Team 013,3,0
14,5,Player 081,Team 009,(játék nélkül),Team 013,3,0
14,5,Player 081,Team 009,(játék nélkül),Team 013,3,0
14,5,Player 081,Team 009,(játék nélkül),Team 013,3,0
14,5,Player 081,Team 009,(játék nélkül),Team 013,3,0
14,5,Player 045,Team 009,(játék nélkül),Team 013,3,0
14,5,Player 045,Team 009,(játék nélkül),Team 013,3,0
14,5,Player 045,Team 009,(játék nélkül),Team 013,3,0
14,5,Player 045,Team 009,(játék nélkül),Team 013,3,0
14,5,Player 029,Team 009,(játék nélkül),Team 013,3,0
14,5,Player 029,Team 009,(játék nélkül),Team 013,3,0
14,5,Player 029,Team 009,(játék nélkül),Team 013,3,0
14,5,Player 029,Team 009,(játék nélkül),Team 013,3,0
14,6,Player 035,Team 008,Player 046,Team 015,1,3
14,6,Player 035,Team 008,Player 056,Team 015,3,0
14,6,Player 035,Team 008,Player 047,Team 015,3,2
14,6,Player 035,Team 008,Player 112,Team 015,2,3
14,6,Player 037,Team 008,Player 046,Team 015,1,3
14,6,Player 037,Team 008,Player 056,Team 015,3,0
14,6,Player 037,Team 008,Player 047,Team 015,3,1
14,6,Player 037,Team 008,Player 112,Team 015,3,1
14,6,Player 060,Team 008,Player 046,Team 015,0,3
14,6,Player 060,Team 008,Player 056,Team 015,3,2
14,6,Player 060,Team 008,Player 047,Team 015,3,2
14,6,Player 060,Team 008,Player 112,Team 015,3,1
14,6,Player 016,Team 008,Player 046,Team 015,3,0
14,6,Player 016,Team 008,Player 056,Team 015,3,0
14,6,Player 016,Team 008,Player 047,Team 015,3,0
14,6,Player 016,Team 008,Player 112,Team 015,3,0
14,7,Player 118,Team 007,Player 090,Team 005,3,0
14,7,Player 118,Team 007,Player 012,Team 005,1,3
14,7,Player 118,Team 007,Player 006,Team 005,2,3
14,7,Player 118,Team 007,Player 091,Team 005,3,0
14,7,Player 026,Team 007,Player 090,Team 005,3,2
14,7,Player 026,Team 007,Player 012,Team 005,2,3
14,7,Player 026,Team 007,Player 006,Team 005,3,2
14,7,Player 026,Team 007,Player 091,Team 005,3,0
14,7,Player 116,Team 007,Player 090,Team 005,3,0
14,7,Player 116,Team 007,Player 012,Team 005,0,3
14,7,Player 116,Team 007,Player 006,Team 005,3,0
14,7,Player 116,Team 007,Player 091,Team 005,3,1
14,7,Player 014,Team 007,Player 090,Team 005,3,0
14,7,Player 014,Team 007,Player 012,Team 005,3,2
14,7,Player 014,Team 007,Player 006,Team 005,1,3
14,7,Player 014,Team 007,Player 091,Team 005,3,1
14,8,Player 044,Team 014,Player 028,Team 012,0,3
14,8,Player 044,Team 014,Player 083,Team 012,2,3
14,8,Player 044,Team 014,Player 039,Team 012,3,0
14,8,Player 044,Team 014,Player 025,Team 012,1,3
14,8,Player 084,Team 014,Player 028,Team 012,3,2
14,8,Player 084,Team 014,Player 083,Team 012,3,1
14,8,Player 084,Team 014,Player 039,Team 012,2,3
14,8,Player 084,Team 014,Player 025,Team 012,1,3
14,8,Player 070,Team 014,Player 028,Team 012,1,3
14,8,Player 070,Team 014,Player 083,Team 012,3,0
14,8,Player 070,Team 014,Player 039,Team 012,2,3
14,8,Player 070,Team 014,Player 025,Team 012,3,1
14,8,Player 071,Team 014,Player 028,Team 012,2,3
14,8,Player 071,Team 014,Player 083,Team 012,3,0
14,8,Player 071,Team 014,Player 039,Team 012,3,1
14,8,Player 071,Team 014,Player 025,Team 012,3,0
14,9,Player 085,Team 016,Player 019,Team 009,1,3
14,9,Player 085,Team 016,Player 045,Team 009,3,0
14,9,Player 085,Team 016,Player 081,Team 009,3,1
14,9,Player 085,Team 016,Player 058,Team 009,3,2
14,9,Player 057,Team 016,Player 019,Team 009,0,3
14,9,Player 057,Team 016,Player 045,Team 009,2,3
14,9,Player 057,Team 016,Player 081,Team 009,1,3
14,9,Player 057,Team 016,Player 058,Team 009,1,3
14,9,Player 087,Team 016,Player 019,Team 009,1,3
14,9,Player 087,Team 016,Player 045,Team 009,3,1
14,9,Player 087,Team 016,Player 081,Team 009,0,3
14,9,Player 087,Team 016,Player 058,Team 009,3,1
14,9,Player 059,Team 016,Player 019,Team 009,0,3
14,9,Player 059,Team 016,Player 045,Team 009,3,1
14,9,Player 059,Team 016,Player 081,Team 009,3,0
14,9,Player 059,Team 016,Player 058,Team 009,3,0
15,1,Player 109,Team 012,Player 103,Team 010,3,0
15,1,Player 109,Team 012,Player 064,Team 010,1,3
15,1,Player 109,Team 012,Player 024,Team 010,3,1
15,1,Player 109,Team 012,Player 063,Team 010,1,3
15,1,Player 117,Team 012,Player 064,Team 010,2,3
15,1,Player 117,Team 012,Player 024,Team 010,0,3
15,1,Player 117,Team 012,Player 063,Team 010,3,2
15,1,Player 117,Team 012,Player 020,Team 010,0,3
15,1,Player 039,Team 012,Player 064,Team 010,3,0
15,1,Player 039,Team 012,Player 024,Team 010,3,2
15,1,Player 039,Team 012,Player 063,Team 010,3,2
15,1,Player 039,Team 012,Player 020,Team 010,3,1
15,1,Player 028,Team 012,Player 103,Team 010,3,0
15,1,Player 028,Team 012,Player 064,Team 010,3,0
15,1,Player 028,Team 012,Player 024,Team 010,1,3
15,1,Player 028,Team 012,Player 063,Team 010,3,0
15,2,Player 054,Team 002,Player 086,Team 016,0,3
15,2,Player 054,Team 002,Player 057,Team 016,0,3
15,2,Player 054,Team 002,Player 085,Team 016,0,3
15,2,Player 054,Team 002,Player 087,Team 016,0,3
15,2,Player 041,Team 002,Player 086,Team 016,3,0
15,2,Player 041,Team 002,Player 057,Team 016,3,0
15,2,Player 041,Team 002,Player 085,Team 016,0,3
15,2,Player 041,Team 002,Player 087,Team 016,3,0
15,2,Player 002,Team 002,Player 086,Team 016,3,0
15,2,Player 002,Team 002,Player 057,Team 016,3,0
15,2,Player 002,Team 002,Player 085,Team 016,3,0
15,2,Player 002,Team 002,Player 087,Team 016,3,0
15,2,Player 078,Team 002,Player 086,Team 016,3,0
15,2,Player 078,Team 002,Player 057,Team 016,2,3
15,2,Player 078,Team 002,Player 085,Team 016,2,3
15,2,Player 078,Team 002,Player 087,Team 016,2,3
15,3,Player 010,Team 006,Player 084,Team 014,3,1
15,3,Player 010,Team 006,Player 031,Team 014,3,0
15,3,Player 010,Team 006,Player 043,Team 014,3,0
15,3,Player 010,Team 006,Player 042,Team 014,3,1
15,3,Player 102,Team 006,Player 084,Team 014,3,0
15,3,Player 102,Team 006,Player 031,Team 014,1,3
15,3,Player 102,Team 006,Player 043,Team 014,3,1
15,3,Player 102,Team 006,Player 042,Team 014,3,0
15,3,Player 032,Team 006,Player 084,Team 014,3,1
15,3,Player 032,Team 006,Player 031,Team 014,0,3
15,3,Player 032,Team 006,Player 043,Team 014,3,0
15,3,Player 032,Team 006,Player 042,Team 014,1,3
